cdrRecordType,globalCallID_callManagerId,globalCallID_callId,orignodeId,destnodeId,origlegcallIdentifier,destlegidentifier,orignumberPacketsSent,orignumberOctetsSent,orignumberPacketsReceived,orignumberOctetsReceived,orignumberPacketsLost,destnumberPacketsSent,destnumberOctetsSent,destnumberPacketsReceived,destnumberOctetsReceived,destnumberPacketsLost,origjitter,destjitter,origlatency,destlatency,pkid,origdeviceName,destdeviceName,origvarVQMetrics,destvarVQMetrics,globalCallId_ClusterID,callingPartyNumber,finalCalledPartyNumber,callingPartyNumberPartition,finalCalledPartyNumberPartition
1,8,1111,8,8,137949603,137949604,,,,,,,,,,,,,,,1201c319-2788-4a3b-a5de-9fd43ca7f617,SEP084FA9C7E1C3,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7038085,1193428968.cafvid,PT_Internas,PT_Internas
1,8,1112,8,8,137949605,137949606,,,,,,,,,,,,,,,c041d610-f5ed-4070-ae37-2025130cb7eb,SEP084FA9C7E1C3,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7038085,1156203454.cafvid,PT_Internas,PT_Internas
1,8,1113,8,8,137949607,137949608,,,,,,,,,,,,,,,6af54670-7b3e-49a8-a5cb-6c6523c1ddd0,SEP084FA9C7E1C3,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7038085,1166515434.cafvid,PT_Internas,PT_Internas
1,8,1114,8,8,137949609,137949610,,,,,,,,,,,,,,,37a2a1af-2e7b-4059-aa84-97be15fc5326,SEP084FA9C7E1C3,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7038085,1167642287.cafvid,PT_Internas,PT_Internas
1,8,1115,8,8,137949611,137949612,,,,,,,,,,,,,,,b83fc8ea-3926-40f0-a7d3-dc2e6f2803ac,SEP084FA9C7E1C3,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7038085,1125265196.cafvid,PT_Internas,PT_Internas
1,8,1116,8,8,137949613,137949614,,,,,,,,,,,,,,,4a339907-2550-42bf-bfb8-021d7f7c3e64,SEP084FA9C7E1C3,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7038085,1147473204.cafvid,PT_Internas,PT_Internas
1,8,1117,8,8,137949615,137949616,,,,,,,,,,,,,,,9f7c3875-26b4-4078-9d22-3786367dbad8,SEP5CA62DC3F4F5,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7045301,1190816029.cafvid,PT_Internas,PT_Internas
1,8,1118,8,8,137949617,137949618,,,,,,,,,,,,,,,67c19275-90e5-4daf-8db4-0762f4f463ad,SEP5CA62DC3F4F5,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7045301,1190660117.cafvid,PT_Internas,PT_Internas
1,8,1119,8,8,137949619,137949620,,,,,,,,,,,,,,,e3263fbd-5199-4b35-9d98-7593ab9cad8a,SEP5CA62DC3F4F5,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7045301,1192848484.cafvid,PT_Internas,PT_Internas
1,9,1182,9,9,154726479,154726480,,,,,,,,,,,,,,,1f07890e-8ff6-4a92-9119-da1c3ba2c346,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7047392,1126946946.cafvid,PT_Internas,PT_Internas
1,9,1183,9,9,154726481,154726482,,,,,,,,,,,,,,,bdcfce4b-a2fa-4226-bd2b-d7540ba6c8d7,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7047392,1199650160.cafvid,PT_Internas,PT_Internas
1,9,1184,9,9,154726483,154726484,,,,,,,,,,,,,,,a868c988-6ce2-4551-9251-5519cb85d812,SEP6C310EC84AAD,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7047331,1187816555.cafvid,PT_Internas,PT_Internas
1,9,1185,9,9,154726485,154726486,,,,,,,,,,,,,,,3eda0130-b656-43bc-8e42-2589de878135,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7047392,1161235392.cafvid,PT_Internas,PT_Internas
1,9,1186,9,9,154726487,154726488,,,,,,,,,,,,,,,a7fafee7-a361-4f7d-86bf-09393d17bc3b,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7047392,1161235392.cafvid,PT_Internas,PT_Internas
1,9,1187,9,9,154726489,154726490,,,,,,,,,,,,,,,f99fed72-fe42-4c46-8d4b-ccabe2b2ae99,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7047392,1170245752.cafvid,PT_Internas,PT_Internas
1,7,1073,7,7,121173918,121173919,,,,,,,,,,,,,,,37d02527-7801-44a3-9a1e-78b27624a1cc,SEP00778D90F1B1,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7045631,23419926066,PT_Internas,PT_Internas
1,9,1188,9,9,154726491,154726492,,,,,,,,,,,,,,,48da8620-3f36-4326-a0a1-3d862996fe94,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7047392,1124277725.cafvid,PT_Internas,PT_Internas
1,9,1189,9,9,154726493,154726494,,,,,,,,,,,,,,,24c77158-4053-47b4-8e25-6d5a1f55eaa1,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7047392,1125354866.cafvid,PT_Internas,PT_Internas
1,9,1190,9,9,154726495,154726496,,,,,,,,,,,,,,,0dac28ba-7b2d-4029-89cd-d540cca5bf3e,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7047392,1146435210.cafvid,PT_Internas,PT_Internas
1,6,1208,6,6,104396073,104396074,,,,,,,,,,,,,,,75240553-b000-49e8-aef9-ecfcac429ebc,SEPAC4A677ED6F7,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7046438,1170878102.cafvid,PT_Internas,PT_Internas
1,9,1191,9,9,154726497,154726498,,,,,,,,,,,,,,,bc72e9da-f610-4dee-aedb-25f940812fe2,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7047392,1166610422.cafvid,PT_Internas,PT_Internas
1,8,1120,8,8,137949621,137949622,,,,,,,,,,,,,,,e8783455-2ad7-4709-9136-f40df9dbf5a4,SEP00778D90B959,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7045427,1141116045.cafvid,PT_Internas,PT_Internas
1,9,1192,9,9,154726499,154726500,,,,,,,,,,,,,,,7e3ec1d0-fdce-4346-b7ab-ca2420a1abe9,SEP683B7851E80D,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7047392,1127989864.cafvid,PT_Internas,PT_Internas
1,8,1121,8,8,137949623,137949624,,,,,,,,,,,,,,,c08a82b3-d495-4eeb-b4d8-aae03cb96ab9,SEP5CA62DC3F64B,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7045335,1140499127.cafvid,PT_Internas,PT_Internas
1,8,1122,8,8,137949625,137949626,,,,,,,,,,,,,,,8062c0bf-5bdd-44ad-9bb8-ace6cdf9aba8,SEP084FA905D4DB,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7035315,1190365953.cafvid,PT_Internas,PT_Internas
1,8,1123,8,8,137949627,137949628,,,,,,,,,,,,,,,26b7e6a5-c736-45ad-bf70-2c734663ddd6,SEP5CA62DC3F4F5,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7045301,1147986901.cafvid,PT_Internas,PT_Internas
1,9,1193,9,9,154726501,154726502,,,,,,,,,,,,,,,820f9da5-ba0c-4cd9-97be-2b9048d5a246,SEP084FA91E33A5,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7033219,1124085936.cafvid,PT_Internas,PT_Internas
1,8,1124,8,8,137949629,137949630,,,,,,,,,,,,,,,0e7313bd-db57-4d0d-bcae-b6a7ade91ebb,SEP00778D90B959,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7045427,1129849329.cafvid,PT_Internas,PT_Internas
1,8,1125,8,6,137949631,137949632,,,,,,,,,,,,,,,889b469a-577b-4458-90fe-4d0299de3e22,SEP00778D90A3C6,SEP00778D90BF3E,,,CCAFCUCM,7048319,7042923,PT_Internas,Directory URI
1,9,1194,9,9,154726503,154726504,,,,,,,,,,,,,,,7c850fa9-c790-4d82-9ccd-4c3577820aa5,SEP084FA91E33A5,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7033219,1187391458.cafvid,PT_Internas,PT_Internas
1,6,1175,6,6,104395985,104395986,,,,,,,,,,,,,,,602be084-b925-42ed-b2ee-2f120425bfac,SEPAC4A677ED6F7,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7046438,1115974436.cafvid,PT_Internas,PT_Internas
1,6,1176,6,6,104395988,104395989,,,,,,,,,,,,,,,27163fc9-49a9-4368-8174-db75316f6e4c,SEPAC4A677ED6F7,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7046438,1115974436.cafvid,PT_Internas,PT_Internas
1,6,1177,6,6,104395991,104395992,,,,,,,,,,,,,,,f259346a-41d1-4616-8017-2740c3410e5d,SEPAC4A677ED6F7,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7046438,1115974436.cafvid,PT_Internas,PT_Internas
1,6,1178,6,6,104395994,104395995,,,,,,,,,,,,,,,76879b51-29ff-4c7d-92fe-6404e5600786,SEPAC4A677ED6F7,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7046438,1115974436.cafvid,PT_Internas,PT_Internas
1,6,1179,6,6,104395997,104395998,,,,,,,,,,,,,,,7d374e04-e4e4-4567-9dba-602a7d1b323b,SEPAC4A677ED6F7,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7046438,1115974436.cafvid,PT_Internas,PT_Internas
1,6,1180,6,6,104396000,104396001,,,,,,,,,,,,,,,19eab6ec-e53f-4e52-a170-ad580890ff08,SEP00778D90C0A6,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7046437,1115974436.cafvid,PT_Internas,PT_Internas
1,6,1181,6,6,104396003,104396004,,,,,,,,,,,,,,,72f1fdf8-7046-4e33-b3da-6c71521b9d02,SEP00778D90C0A6,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7046437,1115974436.cafvid,PT_Internas,PT_Internas
1,6,1182,6,6,104396006,104396007,,,,,,,,,,,,,,,2051f1a2-f115-4c0c-ab63-7ad0d3f289ad,SEP00778D90C0A6,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7046437,1115974436.cafvid,PT_Internas,PT_Internas
1,6,1183,6,6,104396009,104396010,,,,,,,,,,,,,,,75987d16-1545-4164-a8e4-43b1aed0cc94,SEP1C6A7AE09064,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7036456,1115974436.cafvid,PT_Internas,PT_Internas
1,6,1184,6,6,104396012,104396013,,,,,,,,,,,,,,,76773092-202b-4f08-a10e-54b20a0db9cb,SEP1C6A7AE09064,CDPTTPR24-SIP-TRUNK,,,CCAFCUCM,7036456,1115974436.cafvid,PT_Internas,PT_Internas
1,6,1185,6,0,104396015,104396016,,,,,,,,,,,,,,,77bc6856-7a13-4a2c-b790-17b0481d95da,SEP00778D90C0A6,,,,CCAFCUCM,7046437,546485,PT_Internas,PT_System
1,6,1186,6,0,104396017,104396018,,,,,,,,,,,,,,,2f21a40b-b939-4dcb-bea9-446211c2639d,SEP00778D90C0A6,,,,CCAFCUCM,7046437,546485,PT_Internas,PT_System
