cdrRecordType,globalCallID_callManagerId,globalCallID_callId,orignodeId,destnodeId,origlegcallIdentifier,destlegidentifier,orignumberPacketsSent,orignumberOctetsSent,orignumberPacketsReceived,orignumberOctetsReceived,orignumberPacketsLost,destnumberPacketsSent,destnumberOctetsSent,destnumberPacketsReceived,destnumberOctetsReceived,destnumberPacketsLost,origjitter,destjitter,origlatency,destlatency,pkid,origdeviceName,destdeviceName,origvarVQMetrics,destvarVQMetrics,globalCallId_ClusterID,callingPartyNumber,finalCalledPartyNumber,callingPartyNumberPartition,finalCalledPartyNumberPartition
1,2,826298,2,2,34785916,34785919,,,,,,,,,,,,,,,943284fa-5c05-41bb-b133-6545e15046cd,10.2.23.30,10.2.23.30,,,StandAloneCluster,7186902961,99543476689,,P_TEL
1,2,826300,2,2,34785924,34785925,19295,3318740,19283,3316676,0,,,,,,1,,0,,b0a75d40-a1b5-40b4-8c83-6db9352909b5,SEP00270DC02424,10.2.23.30,MLQK=4.5000;MLQKav=4.4780;MLQKmn=4.2863;MLQKmx=4.5000;ICR=0.0000;CCR=0.0004;ICRmx=0.0131;CS=9;SCS=0;MLQKvr=0.95,,StandAloneCluster,6570,95619239161,P_TEL,P_LOCAL_Miami
1,2,826301,2,1,34785927,34785930,,,,,,272,43520,254,40640,0,,3,,0,e4164daa-2080-400a-b363-220033fed0b3,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,5712374260,3391000,,P_TEL
1,2,826302,2,2,34785932,34785933,12929,2223788,12928,2223616,0,,,,,,1,,0,,7c9c9da0-3229-48b9-9fbd-057ffadbf3e4,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.4855;MLQKmn=4.3828;MLQKmx=4.5000;ICR=0.0000;CCR=0.0003;ICRmx=0.0066;CS=6;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9974686104,P_TEL,P_MOV_Rio
1,2,826303,2,1,34785934,34785938,,,,,,185,29600,170,27200,0,,3,,0,2ec5b721-22bd-4bd5-86d0-8cc8ad7d59ff,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,2066412325,3391000,,P_TEL
1,2,826304,2,2,34785940,34785943,,,,,,,,,,,,,,,1dd1509b-ef9b-446a-8c98-40e5187d9b89,10.2.23.30,10.2.23.30,,,StandAloneCluster,2018416968,99543476689,,P_TEL
1,2,826306,2,1,34785948,34785952,479,76640,487,83592,0,502,80320,483,77280,0,2,2,1,0,1e9cbe3c-e9e8-4943-b8e9-903d1d3e65a3,SEP2C5741F94058,CiscoUM1-VI1,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=5,,StandAloneCluster,3326,3391000,P_TEL,P_TEL
1,2,826305,2,2,34785946,34785947,12492,2148624,12489,2148108,0,12490,2148280,12491,2148452,0,1,0,0,0,a3a0d8bc-772f-43b2-80e2-380c822c9b95,SEPE8046213BFB0,SEPE80462EAB3E6,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.4997;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0035;CS=1;SCS=0;MLQKvr=0.95,StandAloneCluster,0372,0360,P_TEL,P_TEL
1,2,826308,2,2,34785955,34785956,1271,218612,1254,215688,0,,,,,,1,,0,,1512b582-ccc7-45a5-84b5-544fbb6bff70,SEP002290BA0901,10.2.23.30,MLQK=4.5000;MLQKav=4.4965;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0004;ICRmx=0.0036;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,6552,917814432789,P_TEL,P_LD_Miami
1,2,826307,2,2,34785953,34785954,12676,527762,12664,730039,12,12691,579257,12680,680054,0,3,1,1,1,cd67393d-bf2c-487c-883f-25eeff1c2328,SEP700B4F90DF65,SEP2C5741F94058,CCR=0.0004;ICR=0.0000;ICRmx=0.0066;CS=12;SCS=0;Ver=0.90;VoRxCodec=opus;CID=45;VoPktSizeMs=20;VoPktLost=12;VoPktDis=1;VoOneWayDelayMs=6;maxJitter=23,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=1;SCS=0;Ver=0.90;VoRxCodec=opus;CID=45;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=6;maxJitter=7,StandAloneCluster,0366,3326,P_TEL,P_TEL
1,2,826310,2,2,34785960,34785961,630,108532,606,104232,0,603,96480,610,104748,0,1,0,0,1,ce54b69c-b9f7-4cba-8c48-e9f2a8468d5b,SEPE80462EAB3E6,SEPB4A8B94D6A44,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.722 64k;CID=6;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=1,StandAloneCluster,0360,0328,P_TEL,P_TEL
1,2,826311,2,2,34785963,34785964,252,40320,258,44204,0,286,49192,255,43860,0,0,0,1,0,f2e3e088-20b0-4f3b-b581-2ee71719c325,SEPB4A8B94D6A44,SEPE80462EAB3E6,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.722 64k;CID=6;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=1,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,0328,0360,P_TEL,P_TEL
1,2,826312,2,2,34785965,34785966,2267,389924,2265,389580,0,,,,,,2,,0,,65657b1c-3864-4d14-b4e7-e22e423f77dc,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9974686104,P_TEL,P_MOV_Rio
1,2,826313,2,2,34785967,34785968,,,,,,,,,,,,,,,c0cb4e59-8738-4b00-a681-ac5cd39efb17,BOTIGOMES,10.2.23.30,,,StandAloneCluster,6552,917814432789,P_TEL,P_LD_Miami
1,2,826317,2,1,34785978,34785981,,,,,,974,155840,931,148801,0,,2,,20,e9a9bccf-1461-4c5e-b6c2-1a8d9184d5b6,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,7378674003,3391000,,P_TEL
1,2,826317,2,1,34785978,34785985,,,,,,241,38560,202,32320,0,,2,,0,18f640d2-0369-44c8-93af-37b162214c85,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,7378674003,3391000,,P_TEL
1,2,826318,2,2,34785986,34785987,3508,603376,3508,603376,0,3509,603548,3507,603204,0,0,0,0,0,4f77e751-d09b-4e44-9237-461e10ae7d6c,SEPE80462EA7331,SEPE8046213C81E,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,3313,3377,P_TEL,P_TEL
1,2,826320,2,2,34785990,34785991,1964,337808,1962,337464,0,1964,337808,1963,337636,0,1,0,0,0,63ad0e38-3eae-4de9-b968-614cd87c9851,SEPE80462EA7331,SEPE8046213C81E,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,3313,3377,P_TEL,P_TEL
1,2,826314,2,2,34785970,34785971,50694,8719368,50693,8719196,0,,,,,,2,,0,,6743e136-80aa-41ba-8c6f-ee7db9805824,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.4990;MLQKmn=4.3828;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0066;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9982296211,P_TEL,P_MOV_Rio
1,2,826324,2,2,34785998,34785999,,,,,,2056,353632,2054,353288,0,,2,,0,52f1000a-a4b1-4c9e-9e91-7293bb831266,10.2.30.37,SEPE80462EAB3E6,,MLQK=4.3874;MLQKav=4.4692;MLQKmn=4.3845;MLQKmx=4.5000;ICR=0.0032;CCR=0.0007;ICRmx=0.0066;CS=4;SCS=0;MLQKvr=0.95,StandAloneCluster,21974686104,0360,,P_TEL
1,2,826325,2,2,34786000,34786001,2896,498112,2875,494500,1,2878,460480,2883,495704,0,0,0,0,1,c37a6cac-f1a4-4811-a1cc-072b6eefd9a2,SEPE80462EAB3E6,SEPB4A8B94D6A44,MLQK=4.5000;MLQKav=4.4655;MLQKmn=4.2895;MLQKmx=4.5000;ICR=0.0000;CCR=0.0007;ICRmx=0.0134;CS=1;SCS=0;MLQKvr=0.95,CCR=0.0003;ICR=0.0000;ICRmx=0.0033;CS=2;SCS=0;Ver=0.90;VoRxCodec=G.722 64k;CID=6;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=16,StandAloneCluster,0360,0328,P_TEL,P_TEL
1,2,826326,2,2,34786003,34786004,4926,847272,4924,846928,0,,,,,,1,,0,,2b09a679-68de-4e2c-adfa-5f3aca4c0c37,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.4843;MLQKmn=4.3828;MLQKmx=4.5000;ICR=0.0000;CCR=0.0003;ICRmx=0.0066;CS=2;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9982296211,P_TEL,P_MOV_Rio
1,2,826327,2,2,34786005,34786006,1346,215360,1353,232544,0,1372,235984,1328,228416,21,0,1,1,0,635ae6f7-dd7e-4676-815e-993b84621db7,SEPB4A8B94D6A44,SEPE80462EAB3E6,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.722 64k;CID=6;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=1,MLQK=4.5000;MLQKav=3.8972;MLQKmn=3.6623;MLQKmx=4.5000;ICR=0.0000;CCR=0.0188;ICRmx=0.0513;CS=4;SCS=4;MLQKvr=0.95,StandAloneCluster,0328,0360,P_TEL,P_TEL
1,2,826328,2,2,34786007,34786008,12984,2233248,12983,2233076,0,,,,,,1,,0,,bdf2f0cb-2470-4604-9ea9-871ffe15a4d5,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.4960;MLQKmn=4.3828;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0033;CS=2;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9982296211,P_TEL,P_MOV_Rio
1,2,826330,2,2,34786011,34786012,2975,511700,2974,511528,0,,,,,,2,,0,,ef10ca4d-e698-4be4-a7ba-9d234bc21fed,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.4909;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0001;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9974686104,P_TEL,P_MOV_Rio
1,2,826332,2,1,34786014,34786017,,,,,,,,,,,,,,,65c8d5b9-1da7-48ad-8dfd-4550650eca7b,10.2.23.30,UCCX_3391209,,,StandAloneCluster,8886754567,3391209,,P_TEL
1,2,826332,2,2,34786014,34786019,,,,,,,,,,,,,,,68431a9b-a75a-4615-b9c9-a398a0c5530e,10.2.23.30,CSFgnnoc2,,,StandAloneCluster,8886754567,2024,,P_TEL
1,2,826333,2,1,34786021,34786025,,,,,,525,84000,523,83680,0,,2,,20,d4de61cf-ad0f-41d7-a226-1be1f33a7b01,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,8772142808,3391000,,P_TEL
1,2,826334,2,2,34786027,34786028,,,,,,7888,1356736,6578,1130536,0,,8,,0,ce9c7861-9ac3-49b1-82ea-3e71edc40b31,10.2.30.113,SEP00260B5C2E86,,MLQK=2.0000;MLQKav=2.7067;MLQKmn=2.0000;MLQKmx=4.5000;ICR=0.0000;CCR=0.1656;ICRmx=0.6578;CS=67;SCS=54;MLQKvr=0.95,StandAloneCluster,4242396171,4154,,P_TEL
1,2,826339,2,2,34786039,34786040,898,143680,904,155316,0,920,158240,897,154284,0,0,0,1,0,58d477de-6ad8-4911-bb40-dec329dc3b4a,SEPB4A8B94D6A44,SEPE80462EAB3E6,CCR=0.0013;ICR=0.0000;ICRmx=0.0067;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.722 64k;CID=6;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=1,MLQK=4.5000;MLQKav=4.4765;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0005;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.95,StandAloneCluster,0328,0360,P_TEL,P_TEL
1,2,826340,2,2,34786041,34786042,858,147576,856,147232,0,,,,,,2,,0,,7aacb183-f2c9-4d74-a020-dcc792b55f7c,SEPE80462EAB3E6,10.2.30.37,MLQK=4.4438;MLQKav=4.4562;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0006;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9982296211,P_TEL,P_MOV_Rio
1,2,826343,2,1,34786046,34786049,,,,,,2223,355680,2190,350400,0,,3,,20,a740d4ff-64e7-4fec-a402-9ddf7604cf77,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,8643737789,3391000,,P_TEL
1,2,826344,2,2,34786051,34786052,19415,3339380,19413,3339036,0,,,,,,1,,0,,b539483d-ec84-47a3-95c1-bceb31e6b09d,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.4951;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0001;ICRmx=0.0035;CS=5;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9974686104,P_TEL,P_MOV_Rio
1,2,826346,2,1,34786054,34786057,,,,,,,,,,,,,,,6ada52d1-c3eb-4e16-a82e-889159754f74,10.2.23.30,UCCX_3391205,,,StandAloneCluster,5616722001,3391205,,P_TEL
1,2,826346,2,2,34786054,34786059,,,,,,,,,,,,,,,bdf1bec2-43c5-4771-8670-c5c5aef12f91,10.2.23.30,CSFgnnoc2,,,StandAloneCluster,5616722001,2024,,P_TEL
1,2,826348,2,2,34786064,34786065,,,,,,,,,,,,,,,30773dec-5121-441c-8004-1f1801d5f40a,BOTIGOMES,10.2.23.30,,,StandAloneCluster,6552,917814432789,P_TEL,P_LD_Miami
1,2,826349,2,2,34786067,34786068,,,,,,,,,,,,,,,b6632259-81f1-4964-a035-4bba34f6345f,BOTIGOMES,10.2.23.30,,,StandAloneCluster,6552,917814432789,P_TEL,P_LD_Miami
1,2,826350,2,1,34786070,34786074,,,,,,213,34080,189,30240,0,,2,,0,dd35e5c1-3414-4411-9daf-51c0c5e7797c,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,2054198053,3391000,,P_TEL
1,2,826351,2,1,34786076,34786079,,,,,,,,,,,,,,,3d04108b-a098-47d4-908f-51db87752994,10.2.23.30,UCCX_3391204,,,StandAloneCluster,9133137134,3391204,,P_TEL
1,2,826352,2,2,34786083,34786084,280,48160,280,48160,0,282,48504,279,47988,0,0,0,0,0,e126bd64-aedd-43bb-9e84-1d3b49f06920,SEPE80462EA7331,SEPE8046213C81E,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,3313,3377,P_TEL,P_TEL
1,2,826351,2,2,34786076,34786081,,,,,,,,,,,,,,,761af3c2-6b4a-4512-98f4-77950a68cf98,10.2.23.30,CSFgnnoc2,,,StandAloneCluster,9133137134,2024,,P_TEL
1,2,826353,2,2,34786085,34786086,,,,,,,,,,,,,,,8f835dab-64a2-4bbc-9b90-37bdc8a4e8fa,BOTIGOMES,10.2.23.30,,,StandAloneCluster,6552,917814432789,P_TEL,P_LD_Miami
1,2,826354,2,2,34786088,34786089,830,142760,830,142760,0,831,142932,829,142588,0,0,0,0,0,d2e30570-2604-4bf7-a01f-fead667745f1,SEPE80462EA7331,SEPE8046213C81E,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,3313,3377,P_TEL,P_TEL
1,2,826356,2,2,34786093,34786094,2631,452532,1601,274572,0,,,,,,11,,0,,e18e0f88-f122-4468-a010-06f5979846b0,SEP00260B5C2E86,10.2.30.113,MLQK=2.0000;MLQKav=2.2324;MLQKmn=2.0000;MLQKmx=3.3513;ICR=0.4381;CCR=0.4029;ICRmx=1.0000;CS=36;SCS=35;MLQKvr=0.95,,StandAloneCluster,4154,904262152948,P_TEL,P_MOV_Caracas
1,2,826357,2,1,34786095,34786099,,,,,,562,89920,560,89600,0,,3,,20,59a9acbb-78ea-4fd7-bdf3-f25dc7271098,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,8634459284,3391000,,P_TEL
1,2,826358,2,2,34786101,34786102,279,47988,279,47988,0,280,48160,278,47816,0,0,1,0,0,b85a9797-d4ba-4ca8-a21b-0645e301c632,SEP002290BA091C,SEP0024C4449AB2,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,5300,5304,P_TEL,P_TEL
1,2,826359,2,1,34786104,34786107,,,,,,,,,,,,,,,2b14bccc-c423-4ee2-bfc4-f4867513e890,10.2.23.30,UCCX_3391203,,,StandAloneCluster,4079471422,3391203,,P_TEL
1,2,826359,2,2,34786104,34786109,,,,,,,,,,,,,,,9372cc82-b2ed-488c-b0ca-ecb9a64e342d,10.2.23.30,CSFgnnoc2,,,StandAloneCluster,4079471422,2024,,P_TEL
1,2,826359,2,3,34786104,64808997,,,,,,,,,,,,,,,63d7d5b2-52ee-4f10-972a-b5f3119ab2b1,10.2.23.30,CSFgnnocmon1,,,StandAloneCluster,4079471422,2464,,P_TEL
1,2,826360,2,1,34786113,34786116,,,,,,,,,,,,,,,9f6a27f7-13d5-4597-8bbd-e8c9612eaee8,10.2.23.30,UCCX_3391202,,,StandAloneCluster,8559334237,3391202,,P_TEL
1,2,826360,2,2,34786113,34786118,,,,,,,,,,,,,,,eb15d761-a93c-422f-bd76-73d782a53a04,10.2.23.30,CSFgnnoc2,,,StandAloneCluster,8559334237,2024,,P_TEL
1,2,826360,2,1,34786113,34786121,,,,,,485,77600,463,74080,0,,3,,20,248235da-e22b-490e-8793-aae751107f37,10.2.23.30,CiscoUM1-VI1,,,StandAloneCluster,8559334237,3391000,,P_TEL
1,2,826361,2,1,34786122,34786125,,,,,,,,,,,,,,,b538a33d-9d3d-4e22-a718-5f8d47bb8fd2,10.2.23.30,UCCX_3391201,,,StandAloneCluster,8559334237,3391201,,P_TEL
1,2,826361,2,2,34786122,34786127,,,,,,,,,,,,,,,22428264-dbad-48f7-920c-fdd294cc4bd5,10.2.23.30,CSFgnnoc3,,,StandAloneCluster,8559334237,2024,,P_TEL
1,2,826362,2,1,34786129,34786132,,,,,,,,,,,,,,,8bb5b98c-06c7-42b1-8d75-5f19dbf10447,10.2.23.30,UCCX_3391200,,,StandAloneCluster,8559334237,3391200,,P_TEL
1,2,826362,2,2,34786129,34786134,,,,,,,,,,,,,,,7d965bc2-884c-4efd-878c-f19c9722e83d,10.2.23.30,CSFgnnoc3,,,StandAloneCluster,8559334237,2024,,P_TEL
1,2,826363,2,2,34786136,34786137,,,,,,,,,,,,,,,1e183d6f-bb96-4a34-b7de-56389ad1c88e,BOTCRUTIS,10.2.30.37,,,StandAloneCluster,0328,908000314949,P_TEL,P_FREE_Rio
1,2,826364,2,2,34786138,34786139,2729,469388,2727,469044,0,,,,,,1,,0,,7d7c3083-ed43-4ad7-9da0-0a76d6be5b2f,SEPE80462EAB3E6,10.2.30.37,MLQK=4.5000;MLQKav=4.4902;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0001;ICRmx=0.0032;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,0360,9997044432,P_TEL,P_MOV_Rio
1,2,826365,2,1,34786140,34786143,,,,,,,,,,,,,,,63af1028-5402-4687-9ad1-472ee2c18c88,10.2.23.30,UCCX_3391206,,,StandAloneCluster,7206991665,3391206,,P_TEL
1,2,826365,2,2,34786140,34786145,,,,,,,,,,,,,,,b28ef116-e375-4143-aeca-3c18f2d72f91,10.2.23.30,CSFgnnoc2,,,StandAloneCluster,7206991665,2024,,P_TEL
1,2,826366,2,1,34786147,34786150,,,,,,,,,,,,,,,e5b846a4-cf8e-44b8-b8ae-d0bfc7c16cb1,10.2.30.37,UCCX_3391207,,,StandAloneCluster,11989122585,3391207,,P_TEL
1,2,826366,2,2,34786147,34786151,,,,,,,,,,,,,,,e91d6cec-8c7c-476d-a4af-729328b32cca,10.2.30.37,CSFgnnoc2,,,StandAloneCluster,11989122585,2024,,P_TEL
1,2,826367,2,2,34786153,34786154,652,112144,653,112316,0,654,112488,651,111972,0,0,0,0,0,b6a2479e-40d3-47af-b1a8-b382438856cd,SEPE8046213C81E,SEPE80462EA7331,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,3377,3313,P_TEL,P_TEL
1,2,826379,2,2,34786175,34786176,,,,,,2303,396116,1552,266384,0,,10,,0,2745a637-cbe7-4c9c-b553-6e843baa25e1,10.2.30.113,SEP00260B5C2E86,,MLQK=2.0000;MLQKav=2.2680;MLQKmn=2.0000;MLQKmx=3.1303;ICR=0.5417;CCR=0.3177;ICRmx=0.8799;CS=30;SCS=27;MLQKvr=0.95,StandAloneCluster,4122152163,4154,,P_TEL
1,2,826389,2,1,34786189,34786192,,,,,,,,,,,,,,,4ffebbea-eb69-4a5e-9878-329876d858cb,10.2.30.37,UCCX_3391208,,,StandAloneCluster,1921171500,3391208,,P_TEL
1,2,826389,2,2,34786189,34786195,,,,,,,,,,,,,,,674328cd-aa9e-453d-b00c-fcabfa0b4964,10.2.30.37,CSFgnnocmon1,,,StandAloneCluster,1921171500,2024,,P_TEL
1,2,826388,2,2,34786187,34786188,,,,,,,,,,,,,,,9362ad9d-cab4-4a38-9158-593b8c777679,BOTCTOSHIO,10.2.30.37,,,StandAloneCluster,3373,903185994036648,P_TEL,P_TEL
1,2,826396,2,1,34786204,34786207,,,,,,,,,,,,,,,75bc28f7-fd40-4b9b-b7f5-55478d026a95,10.2.23.30,UCCX_3391209,,,StandAloneCluster,7206991665,3391209,,P_TEL
1,2,826396,2,2,34786204,34786212,,,,,,,,,,,,,,,1a6d6ff0-6ef9-4c2e-904c-3e3ba0fd7c54,10.2.23.30,10.2.23.30,,,StandAloneCluster,7206991665,2023,,P_INT_Miami
1,2,826403,2,1,34786226,34786229,,,,,,,,,,,,,,,f8f4c336-c496-4396-9a7e-3b6723b52ef2,10.2.23.30,UCCX_3391205,,,StandAloneCluster,7206991665,3391205,,P_TEL
1,2,826400,2,2,34786220,34786221,,,,,,,,,,,,,,,b86f2c5d-d057-4fda-9508-2f8bbe3909d4,BOTCTOSHIO,10.2.30.37,,,StandAloneCluster,3373,90318530679499,P_TEL,P_TEL
1,2,826404,2,2,34786235,34786238,1444,248368,672,115264,0,,,,,,10,,0,,1e0c0a09-d036-43bf-adcb-62eec0b64ce4,SEP00260B5C2E86,10.2.30.113,MLQK=2.0000;MLQKav=2.0000;MLQKmn=2.0000;MLQKmx=2.0000;ICR=0.2126;CCR=0.5413;ICRmx=0.8394;CS=25;SCS=22;MLQKvr=0.95,,StandAloneCluster,4154,904142661351,P_TEL,P_MOV_Caracas
1,2,826403,2,2,34786226,34786234,,,,,,,,,,,,,,,22785b29-a88f-4290-905e-5472ee46a1fe,10.2.23.30,10.2.23.30,,,StandAloneCluster,7206991665,2023,,P_INT_Miami
1,2,826406,2,2,34786242,34786243,1160,199520,1160,199520,0,1161,199692,1158,199176,0,0,0,0,0,759b723a-d404-4bc7-8443-f8fea27ff817,SEPE8046213BFB0,SEPE80462EAB3E6,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,0372,0360,P_TEL,P_TEL
1,2,826408,2,2,34786247,34786248,2754,473688,2754,473688,0,2756,474032,2753,473516,0,0,0,0,0,4670827b-d5a1-40b6-98ff-ba53d8a2ab81,SEPE8046213BFB0,SEPE80462EAB3E6,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,0372,0360,P_TEL,P_TEL
1,2,826409,2,2,34786249,34786250,,,,,,14545,2501740,13981,2404732,364,,5,,0,2cb9c7fb-fd9e-4d50-8576-459a511b066c,BOTCTOSHIO,SEPE80462EA7331,,MLQK=2.8190;MLQKav=3.9714;MLQKmn=2.0000;MLQKmx=4.5000;ICR=0.0989;CCR=0.0551;ICRmx=1.0000;CS=40;SCS=29;MLQKvr=0.95,StandAloneCluster,3373,3313,P_TEL,P_TEL
